,ST_CASE,INJ_SEV,INJ_SEVNAME,STATE,STATENAME,WEATHER,WEATHERNAME
42806,360754,0,No Apparent Injury (O),36,New York,1,Clear
42807,360755,0,No Apparent Injury (O),36,New York,1,Clear
42808,360755,4,Fatal Injury (K),36,New York,1,Clear
42809,360756,9,Unknown/Not Reported,36,New York,10,Cloudy
42810,360756,4,Fatal Injury (K),36,New York,10,Cloudy
42811,360757,3,Suspected Serious Injury (A),36,New York,1,Clear
42812,360757,2,Suspected Minor Injury (B),36,New York,1,Clear
42813,360757,0,No Apparent Injury (O),36,New York,1,Clear
42814,360757,4,Fatal Injury (K),36,New York,1,Clear
42815,360758,1,Possible Injury (C),36,New York,1,Clear
42816,360758,4,Fatal Injury (K),36,New York,1,Clear
42817,360758,3,Suspected Serious Injury (A),36,New York,1,Clear
42818,360758,0,No Apparent Injury (O),36,New York,1,Clear
42819,360759,4,Fatal Injury (K),36,New York,1,Clear
42820,360759,0,No Apparent Injury (O),36,New York,1,Clear
42821,360760,0,No Apparent Injury (O),36,New York,1,Clear
42822,360760,4,Fatal Injury (K),36,New York,1,Clear
42823,360761,4,Fatal Injury (K),36,New York,10,Cloudy
42824,360761,3,Suspected Serious Injury (A),36,New York,10,Cloudy
42825,360761,0,No Apparent Injury (O),36,New York,10,Cloudy
42826,360762,3,Suspected Serious Injury (A),36,New York,1,Clear
42827,360762,4,Fatal Injury (K),36,New York,1,Clear
42828,360763,4,Fatal Injury (K),36,New York,2,Rain
42829,360763,1,Possible Injury (C),36,New York,2,Rain
42830,360764,0,No Apparent Injury (O),36,New York,1,Clear
42831,360764,4,Fatal Injury (K),36,New York,1,Clear
42832,360765,4,Fatal Injury (K),36,New York,10,Cloudy
42833,360765,2,Suspected Minor Injury (B),36,New York,10,Cloudy
42834,360765,0,No Apparent Injury (O),36,New York,10,Cloudy
42835,360766,4,Fatal Injury (K),36,New York,1,Clear
42836,360766,0,No Apparent Injury (O),36,New York,1,Clear
42837,360767,4,Fatal Injury (K),36,New York,1,Clear
42838,360767,1,Possible Injury (C),36,New York,1,Clear
42839,360768,4,Fatal Injury (K),36,New York,1,Clear
42840,360769,4,Fatal Injury (K),36,New York,2,Rain
42841,360769,0,No Apparent Injury (O),36,New York,2,Rain
42842,360770,4,Fatal Injury (K),36,New York,1,Clear
42843,360771,4,Fatal Injury (K),36,New York,10,Cloudy
42844,360771,1,Possible Injury (C),36,New York,10,Cloudy
42845,360771,3,Suspected Serious Injury (A),36,New York,10,Cloudy
42846,360771,2,Suspected Minor Injury (B),36,New York,10,Cloudy
42847,360772,4,Fatal Injury (K),36,New York,1,Clear
42848,360772,0,No Apparent Injury (O),36,New York,1,Clear
42849,360773,4,Fatal Injury (K),36,New York,1,Clear
42850,360773,0,No Apparent Injury (O),36,New York,1,Clear
42851,360774,4,Fatal Injury (K),36,New York,1,Clear
42852,360774,3,Suspected Serious Injury (A),36,New York,1,Clear
42853,360774,1,Possible Injury (C),36,New York,1,Clear
42854,360774,0,No Apparent Injury (O),36,New York,1,Clear
42855,360775,0,No Apparent Injury (O),36,New York,1,Clear
42856,360775,4,Fatal Injury (K),36,New York,1,Clear
42857,360776,4,Fatal Injury (K),36,New York,2,Rain
42858,360776,9,Unknown/Not Reported,36,New York,2,Rain
42859,360777,0,No Apparent Injury (O),36,New York,1,Clear
42860,360777,1,Possible Injury (C),36,New York,1,Clear
42861,360777,2,Suspected Minor Injury (B),36,New York,1,Clear
42862,360777,4,Fatal Injury (K),36,New York,1,Clear
42863,360778,4,Fatal Injury (K),36,New York,1,Clear
42864,360778,0,No Apparent Injury (O),36,New York,1,Clear
42865,360779,4,Fatal Injury (K),36,New York,10,Cloudy
42866,360780,4,Fatal Injury (K),36,New York,1,Clear
42867,360781,4,Fatal Injury (K),36,New York,1,Clear
42868,360782,4,Fatal Injury (K),36,New York,1,Clear
42869,360783,4,Fatal Injury (K),36,New York,1,Clear
42870,360783,0,No Apparent Injury (O),36,New York,1,Clear
42871,360784,4,Fatal Injury (K),36,New York,10,Cloudy
42872,360785,4,Fatal Injury (K),36,New York,10,Cloudy
42873,360785,1,Possible Injury (C),36,New York,10,Cloudy
42874,360787,1,Possible Injury (C),36,New York,10,Cloudy
42875,360787,4,Fatal Injury (K),36,New York,10,Cloudy
42876,360788,4,Fatal Injury (K),36,New York,10,Cloudy
42877,360788,0,No Apparent Injury (O),36,New York,10,Cloudy
42878,360789,4,Fatal Injury (K),36,New York,1,Clear
42879,360789,9,Unknown/Not Reported,36,New York,1,Clear
42880,360790,2,Suspected Minor Injury (B),36,New York,10,Cloudy
42881,360790,4,Fatal Injury (K),36,New York,10,Cloudy
42882,360791,4,Fatal Injury (K),36,New York,1,Clear
42883,360791,0,No Apparent Injury (O),36,New York,1,Clear
42884,360792,4,Fatal Injury (K),36,New York,1,Clear
42885,360792,0,No Apparent Injury (O),36,New York,1,Clear
42886,360793,4,Fatal Injury (K),36,New York,1,Clear
42887,360793,0,No Apparent Injury (O),36,New York,1,Clear
42888,360794,4,Fatal Injury (K),36,New York,1,Clear
42889,360794,0,No Apparent Injury (O),36,New York,1,Clear
42890,360796,4,Fatal Injury (K),36,New York,10,Cloudy
42891,360796,0,No Apparent Injury (O),36,New York,10,Cloudy
42892,360797,0,No Apparent Injury (O),36,New York,10,Cloudy
42893,360797,4,Fatal Injury (K),36,New York,10,Cloudy
42894,360798,2,Suspected Minor Injury (B),36,New York,1,Clear
42895,360798,4,Fatal Injury (K),36,New York,1,Clear
42896,360798,1,Possible Injury (C),36,New York,1,Clear
42897,360799,0,No Apparent Injury (O),36,New York,1,Clear
42898,360799,4,Fatal Injury (K),36,New York,1,Clear
42899,360800,4,Fatal Injury (K),36,New York,1,Clear
42900,360800,2,Suspected Minor Injury (B),36,New York,1,Clear
42901,360801,4,Fatal Injury (K),36,New York,1,Clear
42902,360801,1,Possible Injury (C),36,New York,1,Clear
42903,360802,0,No Apparent Injury (O),36,New York,1,Clear
42904,360802,4,Fatal Injury (K),36,New York,1,Clear
42905,360803,4,Fatal Injury (K),36,New York,2,Rain
42906,360803,3,Suspected Serious Injury (A),36,New York,2,Rain
42907,360803,0,No Apparent Injury (O),36,New York,2,Rain
42908,360804,0,No Apparent Injury (O),36,New York,1,Clear
42909,360804,4,Fatal Injury (K),36,New York,1,Clear
42910,360805,0,No Apparent Injury (O),36,New York,2,Rain
42911,360805,4,Fatal Injury (K),36,New York,2,Rain
42912,360806,4,Fatal Injury (K),36,New York,2,Rain
42913,360806,0,No Apparent Injury (O),36,New York,2,Rain
42914,360807,4,Fatal Injury (K),36,New York,1,Clear
42915,360807,0,No Apparent Injury (O),36,New York,1,Clear
42916,360808,4,Fatal Injury (K),36,New York,10,Cloudy
42917,360809,0,No Apparent Injury (O),36,New York,1,Clear
42918,360809,4,Fatal Injury (K),36,New York,1,Clear
42919,360809,3,Suspected Serious Injury (A),36,New York,1,Clear
42920,360810,4,Fatal Injury (K),36,New York,1,Clear
42921,360810,1,Possible Injury (C),36,New York,1,Clear
42922,360810,0,No Apparent Injury (O),36,New York,1,Clear
42923,360811,4,Fatal Injury (K),36,New York,2,Rain
42924,360811,0,No Apparent Injury (O),36,New York,2,Rain
42925,360812,2,Suspected Minor Injury (B),36,New York,1,Clear
42926,360812,4,Fatal Injury (K),36,New York,1,Clear
42927,360813,3,Suspected Serious Injury (A),36,New York,1,Clear
42928,360813,4,Fatal Injury (K),36,New York,1,Clear
42929,360814,3,Suspected Serious Injury (A),36,New York,1,Clear
42930,360814,4,Fatal Injury (K),36,New York,1,Clear
42931,360815,2,Suspected Minor Injury (B),36,New York,1,Clear
42932,360815,4,Fatal Injury (K),36,New York,1,Clear
42933,360816,4,Fatal Injury (K),36,New York,1,Clear
42934,360816,0,No Apparent Injury (O),36,New York,1,Clear
42935,360817,4,Fatal Injury (K),36,New York,98,Not Reported
42936,360818,4,Fatal Injury (K),36,New York,1,Clear
42937,360818,0,No Apparent Injury (O),36,New York,1,Clear
42938,360819,3,Suspected Serious Injury (A),36,New York,1,Clear
42939,360819,4,Fatal Injury (K),36,New York,1,Clear
42940,360820,4,Fatal Injury (K),36,New York,2,Rain
42941,360820,0,No Apparent Injury (O),36,New York,2,Rain
42942,360822,1,Possible Injury (C),36,New York,1,Clear
42943,360822,4,Fatal Injury (K),36,New York,1,Clear
42944,360823,4,Fatal Injury (K),36,New York,1,Clear
42945,360824,1,Possible Injury (C),36,New York,1,Clear
42946,360824,2,Suspected Minor Injury (B),36,New York,1,Clear
42947,360824,4,Fatal Injury (K),36,New York,1,Clear
42948,360825,4,Fatal Injury (K),36,New York,1,Clear
42949,360825,0,No Apparent Injury (O),36,New York,1,Clear
42950,360826,4,Fatal Injury (K),36,New York,1,Clear
42951,360827,4,Fatal Injury (K),36,New York,1,Clear
42952,360828,2,Suspected Minor Injury (B),36,New York,1,Clear
42953,360828,1,Possible Injury (C),36,New York,1,Clear
42954,360828,4,Fatal Injury (K),36,New York,1,Clear
42955,360829,0,No Apparent Injury (O),36,New York,1,Clear
42956,360829,4,Fatal Injury (K),36,New York,1,Clear
42957,360830,4,Fatal Injury (K),36,New York,10,Cloudy
42958,360830,1,Possible Injury (C),36,New York,10,Cloudy
42959,360831,4,Fatal Injury (K),36,New York,1,Clear
42960,360831,0,No Apparent Injury (O),36,New York,1,Clear
42961,360832,4,Fatal Injury (K),36,New York,1,Clear
42962,360832,0,No Apparent Injury (O),36,New York,1,Clear
42963,360833,4,Fatal Injury (K),36,New York,1,Clear
42964,360833,0,No Apparent Injury (O),36,New York,1,Clear
42965,360834,4,Fatal Injury (K),36,New York,1,Clear
42966,360834,0,No Apparent Injury (O),36,New York,1,Clear
42967,360835,4,Fatal Injury (K),36,New York,1,Clear
42968,360836,4,Fatal Injury (K),36,New York,1,Clear
42969,360836,0,No Apparent Injury (O),36,New York,1,Clear
42970,360837,4,Fatal Injury (K),36,New York,1,Clear
42971,360837,0,No Apparent Injury (O),36,New York,1,Clear
42972,360837,1,Possible Injury (C),36,New York,1,Clear
42973,360838,4,Fatal Injury (K),36,New York,10,Cloudy
42974,360838,0,No Apparent Injury (O),36,New York,10,Cloudy
42975,360839,3,Suspected Serious Injury (A),36,New York,10,Cloudy
42976,360839,4,Fatal Injury (K),36,New York,10,Cloudy
42977,360840,4,Fatal Injury (K),36,New York,1,Clear
42978,360841,4,Fatal Injury (K),36,New York,1,Clear
42979,360842,3,Suspected Serious Injury (A),36,New York,2,Rain
42980,360842,4,Fatal Injury (K),36,New York,2,Rain
42981,360843,4,Fatal Injury (K),36,New York,10,Cloudy
42982,360844,0,No Apparent Injury (O),36,New York,1,Clear
42983,360844,4,Fatal Injury (K),36,New York,1,Clear
42984,360845,4,Fatal Injury (K),36,New York,1,Clear
42985,360846,4,Fatal Injury (K),36,New York,1,Clear
42986,360846,0,No Apparent Injury (O),36,New York,1,Clear
42987,360847,4,Fatal Injury (K),36,New York,10,Cloudy
42988,360847,0,No Apparent Injury (O),36,New York,10,Cloudy
42989,360848,1,Possible Injury (C),36,New York,10,Cloudy
42990,360848,4,Fatal Injury (K),36,New York,10,Cloudy
42991,360849,0,No Apparent Injury (O),36,New York,1,Clear
42992,360849,1,Possible Injury (C),36,New York,1,Clear
42993,360849,4,Fatal Injury (K),36,New York,1,Clear
42994,360849,3,Suspected Serious Injury (A),36,New York,1,Clear
42995,360850,4,Fatal Injury (K),36,New York,1,Clear
42996,360850,0,No Apparent Injury (O),36,New York,1,Clear
42997,360851,4,Fatal Injury (K),36,New York,1,Clear
42998,360851,0,No Apparent Injury (O),36,New York,1,Clear
42999,360852,4,Fatal Injury (K),36,New York,1,Clear
43000,360852,0,No Apparent Injury (O),36,New York,1,Clear
43001,360853,4,Fatal Injury (K),36,New York,1,Clear
43002,360854,0,No Apparent Injury (O),36,New York,1,Clear
43003,360854,4,Fatal Injury (K),36,New York,1,Clear
43004,360855,4,Fatal Injury (K),36,New York,1,Clear
43005,360855,0,No Apparent Injury (O),36,New York,1,Clear
43006,360856,4,Fatal Injury (K),36,New York,1,Clear
43007,360856,3,Suspected Serious Injury (A),36,New York,1,Clear
43008,360857,4,Fatal Injury (K),36,New York,2,Rain
43009,360858,4,Fatal Injury (K),36,New York,1,Clear
43010,360859,4,Fatal Injury (K),36,New York,4,Snow
43011,360859,0,No Apparent Injury (O),36,New York,4,Snow
43012,360860,4,Fatal Injury (K),36,New York,1,Clear
43013,360860,0,No Apparent Injury (O),36,New York,1,Clear
43014,360861,2,Suspected Minor Injury (B),36,New York,10,Cloudy
43015,360861,4,Fatal Injury (K),36,New York,10,Cloudy
43016,360861,9,Unknown/Not Reported,36,New York,10,Cloudy
43017,360862,4,Fatal Injury (K),36,New York,1,Clear
43018,360862,0,No Apparent Injury (O),36,New York,1,Clear
43019,360863,0,No Apparent Injury (O),36,New York,1,Clear
43020,360863,4,Fatal Injury (K),36,New York,1,Clear
43021,360864,3,Suspected Serious Injury (A),36,New York,10,Cloudy
43022,360864,4,Fatal Injury (K),36,New York,10,Cloudy
43023,360864,1,Possible Injury (C),36,New York,10,Cloudy
43024,360865,9,Unknown/Not Reported,36,New York,1,Clear
43025,360865,4,Fatal Injury (K),36,New York,1,Clear
43026,360866,4,Fatal Injury (K),36,New York,1,Clear
43027,360867,4,Fatal Injury (K),36,New York,1,Clear
43028,360867,0,No Apparent Injury (O),36,New York,1,Clear
43029,360868,4,Fatal Injury (K),36,New York,1,Clear
43030,360868,0,No Apparent Injury (O),36,New York,1,Clear
43031,360869,4,Fatal Injury (K),36,New York,10,Cloudy
43032,360870,1,Possible Injury (C),36,New York,10,Cloudy
43033,360870,4,Fatal Injury (K),36,New York,10,Cloudy
43034,360870,2,Suspected Minor Injury (B),36,New York,10,Cloudy
43035,360871,4,Fatal Injury (K),36,New York,1,Clear
43036,360871,2,Suspected Minor Injury (B),36,New York,1,Clear
43037,360871,0,No Apparent Injury (O),36,New York,1,Clear
43038,360872,4,Fatal Injury (K),36,New York,2,Rain
43039,360872,1,Possible Injury (C),36,New York,2,Rain
43040,360873,4,Fatal Injury (K),36,New York,1,Clear
43041,360874,4,Fatal Injury (K),36,New York,1,Clear
43042,360874,1,Possible Injury (C),36,New York,1,Clear
43043,360875,4,Fatal Injury (K),36,New York,10,Cloudy
43044,360875,0,No Apparent Injury (O),36,New York,10,Cloudy
43045,360876,4,Fatal Injury (K),36,New York,2,Rain
43046,360876,0,No Apparent Injury (O),36,New York,2,Rain
43047,360877,4,Fatal Injury (K),36,New York,10,Cloudy
43048,360877,0,No Apparent Injury (O),36,New York,10,Cloudy
43049,360878,4,Fatal Injury (K),36,New York,2,Rain
43050,360878,0,No Apparent Injury (O),36,New York,2,Rain
43051,360880,4,Fatal Injury (K),36,New York,10,Cloudy
43052,360881,4,Fatal Injury (K),36,New York,1,Clear
43053,360881,2,Suspected Minor Injury (B),36,New York,1,Clear
43054,360882,4,Fatal Injury (K),36,New York,1,Clear
43055,360882,0,No Apparent Injury (O),36,New York,1,Clear
43056,360883,4,Fatal Injury (K),36,New York,1,Clear
43057,360883,1,Possible Injury (C),36,New York,1,Clear
43058,360884,4,Fatal Injury (K),36,New York,1,Clear
43059,360884,1,Possible Injury (C),36,New York,1,Clear
43060,360885,4,Fatal Injury (K),36,New York,10,Cloudy
43061,360885,0,No Apparent Injury (O),36,New York,10,Cloudy
43062,360886,4,Fatal Injury (K),36,New York,1,Clear
43063,360886,0,No Apparent Injury (O),36,New York,1,Clear
43064,360886,1,Possible Injury (C),36,New York,1,Clear
43065,360887,4,Fatal Injury (K),36,New York,1,Clear
43066,360887,2,Suspected Minor Injury (B),36,New York,1,Clear
43067,360888,4,Fatal Injury (K),36,New York,1,Clear
43068,360889,4,Fatal Injury (K),36,New York,2,Rain
43069,360890,1,Possible Injury (C),36,New York,2,Rain
43070,360890,4,Fatal Injury (K),36,New York,2,Rain
43071,360890,3,Suspected Serious Injury (A),36,New York,2,Rain
43072,360890,2,Suspected Minor Injury (B),36,New York,2,Rain
43073,360891,4,Fatal Injury (K),36,New York,10,Cloudy
43074,360891,1,Possible Injury (C),36,New York,10,Cloudy
43075,360891,0,No Apparent Injury (O),36,New York,10,Cloudy
43076,360892,4,Fatal Injury (K),36,New York,1,Clear
43077,360892,0,No Apparent Injury (O),36,New York,1,Clear
43078,360892,1,Possible Injury (C),36,New York,1,Clear
43079,360893,0,No Apparent Injury (O),36,New York,10,Cloudy
43080,360893,4,Fatal Injury (K),36,New York,10,Cloudy
43081,360893,3,Suspected Serious Injury (A),36,New York,10,Cloudy
43082,360894,4,Fatal Injury (K),36,New York,1,Clear
43083,360894,3,Suspected Serious Injury (A),36,New York,1,Clear
43084,360894,0,No Apparent Injury (O),36,New York,1,Clear
43085,360895,4,Fatal Injury (K),36,New York,10,Cloudy
43086,360895,3,Suspected Serious Injury (A),36,New York,10,Cloudy
43087,360896,4,Fatal Injury (K),36,New York,1,Clear
43088,360896,3,Suspected Serious Injury (A),36,New York,1,Clear
43089,360896,1,Possible Injury (C),36,New York,1,Clear
43090,360896,0,No Apparent Injury (O),36,New York,1,Clear
43091,360897,4,Fatal Injury (K),36,New York,10,Cloudy
43092,360898,4,Fatal Injury (K),36,New York,2,Rain
43093,360899,4,Fatal Injury (K),36,New York,4,Snow
43094,360900,4,Fatal Injury (K),36,New York,1,Clear
43095,360901,4,Fatal Injury (K),36,New York,10,Cloudy
43096,360901,1,Possible Injury (C),36,New York,10,Cloudy
43097,360902,2,Suspected Minor Injury (B),36,New York,1,Clear
43098,360902,4,Fatal Injury (K),36,New York,1,Clear
43099,360902,3,Suspected Serious Injury (A),36,New York,1,Clear
43100,360903,4,Fatal Injury (K),36,New York,10,Cloudy
43101,360904,4,Fatal Injury (K),36,New York,10,Cloudy
43102,360904,0,No Apparent Injury (O),36,New York,10,Cloudy
43103,360905,4,Fatal Injury (K),36,New York,1,Clear
43104,360905,0,No Apparent Injury (O),36,New York,1,Clear
43105,360906,4,Fatal Injury (K),36,New York,1,Clear
43106,360907,2,Suspected Minor Injury (B),36,New York,10,Cloudy
43107,360907,4,Fatal Injury (K),36,New York,10,Cloudy
43108,360908,4,Fatal Injury (K),36,New York,1,Clear
43109,360908,3,Suspected Serious Injury (A),36,New York,1,Clear
43110,360908,0,No Apparent Injury (O),36,New York,1,Clear
43111,360909,3,Suspected Serious Injury (A),36,New York,1,Clear
43112,360909,4,Fatal Injury (K),36,New York,1,Clear
43113,360910,4,Fatal Injury (K),36,New York,2,Rain
43114,360910,0,No Apparent Injury (O),36,New York,2,Rain
43115,360911,1,Possible Injury (C),36,New York,1,Clear
43116,360911,4,Fatal Injury (K),36,New York,1,Clear
43117,360912,1,Possible Injury (C),36,New York,10,Cloudy
43118,360912,4,Fatal Injury (K),36,New York,10,Cloudy
43119,360912,0,No Apparent Injury (O),36,New York,10,Cloudy
43120,360913,4,Fatal Injury (K),36,New York,1,Clear
43121,360913,0,No Apparent Injury (O),36,New York,1,Clear
43122,360914,4,Fatal Injury (K),36,New York,1,Clear
43123,360914,0,No Apparent Injury (O),36,New York,1,Clear
43124,360915,4,Fatal Injury (K),36,New York,10,Cloudy
43125,360915,9,Unknown/Not Reported,36,New York,10,Cloudy
43126,360916,4,Fatal Injury (K),36,New York,10,Cloudy
43127,360916,1,Possible Injury (C),36,New York,10,Cloudy
43128,360917,0,No Apparent Injury (O),36,New York,1,Clear
43129,360917,4,Fatal Injury (K),36,New York,1,Clear
43130,360918,1,Possible Injury (C),36,New York,10,Cloudy
43131,360918,4,Fatal Injury (K),36,New York,10,Cloudy
43132,360919,3,Suspected Serious Injury (A),36,New York,10,Cloudy
43133,360919,4,Fatal Injury (K),36,New York,10,Cloudy
43134,360920,4,Fatal Injury (K),36,New York,1,Clear
43135,360921,4,Fatal Injury (K),36,New York,1,Clear
